data,label
"Hình thức ngoài tuyệt vời, rất ưng ý Shop! Gói hàng cẩn thận, gửi shop 1khôngsao!!! 
Giao hàng linh hoạt ..tuyệt vời với giá thành bỏ ra.",0
"Màn hình bị vênh, nhô cao ở góc trên bên phải. Khả năng cao  máy đã bị mở. Dùng mấy ngày để ý mới thấy. Cục sạc bị mát điện, sờ vào điện thoại thấy hơi tê tay khi sạc. Thỉnh thoảng bỏ túi quần camera tự bật gây nóng máy mặc dù đã tắt màn hình trước khi bỏ túi. Còn lại các chức năng khác thì ổn. Đồ cũ giá rẻ vậy chấp nhận được.",2
Đã nhận được hàng và sử dụng lướt rất nhạy. Máy giống y quảng cáo. Shop nay rất uy tín. Ủng hộ shop 5 sao ,0
Hàng ok,0
"Mới nhận hàng. Cảm nhận đầu tiên: HỢP LÍ về giá, hình thức đẹp, chất lượng thì dùng sẽ đánh giá tiếp . Tặng shop 10 sao nhé",0
máy rất đẹp,0
"Máy đẹp không lỗi lầm, pin chai 15% nhưng không quan trọng",1
"hàng rất tốt , các bạn nên mua ở đây , chủ shop rất nhiệt tình",0
"Giao hàng nhanh, điện thoại ổn, tuy thỉnh thoảng hay có lỗi thoát ứng dụng, nhưng sẽ ủng hộ shop trong thời gian tới",1
Máy xài tốt,0
"shop nhiệt tình 
máy dùng tốt
sẽ ủng hộ shop",0
Máy quá đẹp cho shop 100 sao,0
Máy chuẩn hàng quốc tế không lỗi lầm nha.  Hình thức đẹp chỉ có dính tí cặn keo và chút xước dăm nho nhỏ còn lại vẫn nét và xài rất mượt. Pin thì chỉ còn 85% xài hơi hẻo nhưng không sao. Vì hết mẫu màu đen nên shop có báo lại cho đổi thành màu trắng như trên hình. Chất lượng phục vụ và bảo hành của shop khá ổn nên mong có dịp ung  ,1
Tốt,0
có que chọc sim thì tốt quá rồi. mới nhận nên chưa test giao hàng nhanh,1
Máy rất đẹp cảm ơn shop nhé chỉ tiếc một chút xíu là nhầm khay đựng sim,1
"máy rất đẹp shop ,kiểm tra dung lượng pin còn 98% quá tốt máy như mới",0
"Hàng như mới, pin còn 85%, shop nhiệt tình",1
"sản phẩm OK,  chăm sóc khách hàng tốt, nhưng giao hàng lâu quá đợi cả tuần lun... trừ 1 sao",1
Máy sử dụng tốt,0
hàng đẹp đúng hình đáng tin cậy,0
sản phẩm tốt,0
shop nhiệt tình. hàng đẹp. vẫn đang trải nghiệm. ,0
Mình hoàn toàn hài lòng về máy. Nhưng chỉ cho 4 sao vì cốc sạc không sử dụng được.,1
"tổng quan rất đẹp. gói hàng cẩn thận. giao hàng nhanh . vết xước nhỏ không đáng kể
 còn máy vừa dùng không biết chất luọng sao. tạm cho 5 sao ủng hộ shop",0
Dùng ngày thứ 3 thấy tốt,0
"Khá là ưng, máy check ime chuẩn,  99% pin hơi chán tí nhưng thay pin trâu chắc ok. Shop nhiệt tình. Với giá đo mình nghĩ nên mua.",0
Sản phẩm tốt máy đẹp giao hàng đúng mẫu cám ơn mrcau chúc Shop mạnh khỏe nhé,0
Đúng như shop nói pin 100 tất cả đều trung khớp! Sẽ ủng hộ thêm hoặc giới thiệu,0
"máy đẹp lắm, cảm ơn shop",0
"Giao hàng nhanh, đóng gói cẩn thận. Máy khá ổn, tuy có hơi trầy ở chỗ cắm sạc.",0
Nhận hàng của Mr cầu. Đẳng cấp uy tín có khác. Đóng hàng niêm phong ngoài trong. Khỏi nói luôn. Máy đẹp. Cảm ơn a Cầu. ,0
"mình mua sử dụng được 2 ngày ùi điện thoại tốt ,giá cả phải chăng. mà shop tư vấn cũng nhiệt tình nữa. hiếm thấy shop nào dc như z . mọi người ủng hộ shop nha ! chúc shop thành công !",0
đẹp chất lượng chưa biết shop nhiệt tình nên mua.,0
"Lần đầu mua điện thoại từ lazada, xem nhiều phản hồi tốt về shop Mr Cầu nên mạo gan mua thử 1em IP6, shop phục vụ tận tình, e nhận hôm nay đủ 7 ngày tuy lỡ rớt 2 lần mà máy tốt xài bình thường, ban đầu còn lạ vs camera vì trc e xài Oppo, camera IP không bằng nhưng giờ e ổn rồi. Máy không 1 vết trầy, đẹp từng cm mà e làm trầy buồn lắm lun. Sẽ sắm con khác hii . E cảm ơn đội ngủ tư vấn sẽ tiếp tục ủng hộ và giới thiệu ❤️",0
máy mới tôi rất thích đúng màu chính hảng và bộ nhớ 64 gb thật luôn lúc đầu hơi lo như mua mới thấy thật tuyệt vời cảm ơn shop,0
Chuẩn đẹp pin cao tkanks shop,0
Mày chuẩn nhé Shop giao hàng đúng không mẫu chúc shop sức khỏe nhé,0
Giao hàng chuẩn gói hàng kỉ thích lắm Shop ơi máy chơi game tốt lắm shop cám ơn shop nhiều,0
"Cảm ơn Shop đã
lựa cho e một con pin cao để trải nhiệm game",0
"Máy còn mới 99% pin còn 94% cảm nhận của tôi về sản phẩm này là quá hài lòng so với giá ,cảm ơn MR CAU đã cho tôi 1 sản phẩm đáng mong đợi ",0
"Điện thoại dùng mấy hôm thì thấy cũng được. có tải phần mềm về test thì thấy báo bị chai pin 35%. Nhưng được cái máy cũng còn mới không bị xước. Có vết gỡ kính cường lực. Máy của mình nhận là như vậy
- Mình có phản ánh lại với shop thì shop bảo ship cho mình cái Pin mới rồi. Nên cảm thấy hài lòng.",0
1 tuần trải nghiệm nói máy rất là ok shop làm ăn rất uy tín MR.câu nhé,0
Không thể chê 1 điện thoại đẹp với giá như vậy.....,0
"shop uy tín.nhiệt tình ,hàng đẹp không 1 vết sước.mới tinh.5 sao",0
Máy full box và đầy đủ phụ kiện như shop mô tả. Máy đẹp. Cảm ứng mượt. Shop nhiệt tình. Giao hàng nhanh. ,0
"Máy đẹp, màn hình sáng rõ! Mình mới nhận nên cmm luôn chưa thử hết. để xài 1 thời gian xem sao, nhưng mình nghĩ máy sẽ ok, thanks Shop.",0
"lần đầu mua hàng điện tử online nhưng phải công nhận Shop Mr Cau rất đứng đằn ,nhiệt tình,chiều ý khách hàng.Hàng mới,đẹp, muợt tôi rất hài lòng. Lazada nên chọn những nhà cunh cấp như Mr Cau.Tôi sẽ tiếp tục ủng hộ Lazada và Shop Mr Cau",0
"Shop khác giá rẻ hơn nhưng mình muốn mua shop này vì có nhiều nhận xét tốt không ngờ củ sạc bị hư không đổi lại được, thất vọng quá!",2
Mình đánh giá sảm phẩm bên cửa hàng bán rất tinh cậy chất lượng sản phẩm rất tốt mọi người nên mua những sản phẩm bên cửa hàng.... ,0
"Chai pin
#Không chính hãng máy nóng nhanh lắm",2
"Đã nhận được sản phẩm 02 ngày, sau khi test thử đánh giá shop như sau:
- giao đúng hẹn, phụ kiện đầy đủ và hoạt động ổn.
- Điện thoại như mới 99%, hoạt động bình thường, có lẻ do cập nhật IOS12 nên pin tuột khá nhanh, ngoài ra mọi thứ đều ổn.
- Shop hỗ trợ nhiệt tình, có hỗ trợ kiểm tra phần pin miễn phí, nhưng do mình thấy tốn time nên thôi.
- Tóm lại cho shop 5 sao khuyến khích tinh thần phục vụ nhiệt tình. ",0
sản phẩm rất tốt ... mới luôn ...shop nhiệt tình nữa ..mọi người nên mua,0
điện thoại ok nên mua ơn shop mr.cau,0
"Mới đầu còn ngần ngại chưa dám mua! Nhưng ghé gian Hàng thấy  shop bán khá nhiều mặt hang điện thoại sẽ đanh giá cao! Làm liều ! Nhận Hàng dx 2 ngày shop gọi điện hỏi y kiến sản phẩm mọi thứ đểu rát  tốt rât toi
Cho. 5 sao",0
"Máy xài mau nóng, pin 98% tạm, giao hàng nhanh! ",1
sản phẩm tốt nhân viên tư vấn nhiệt tình .Nơi đáng tin cậy để mua hàng,0
Dùng được 10 ngày thì loa bị rè . Chán,2
"chất lượng làm nên sản phẩm, tốt",0
"shop giao hàng nhanh, hết màu bạc nên shop đổi cho mình màu vàng , cũng khá ok vì shop lấy giá màu vàng bằng màu bạc, máy còn rất tốt, tuy có vết xước nhỏ chỗ tắt âm nhưng không để ý cũng không thấy vì bằng giá tiền màu bạc nên mình khá hài lòng
shop tư vấn nhiệt tình, nói chung là máy khá là okgiá cả hợp ý,giao hàng nhanh
chất lượng làm lên uy tín !!",0
Điện thoại tốt xài ngon pin ổn,0
"đẹp, giá tốt",0
"dạ máy mới nguyên, đẹp và rất hài lòng ạ",0
máy thì ok nhưng thời gian thì có bền không thì chưa biết được cho shop ngàn sao,0
hàng đẹp lắm nhưng Sài tý hơi nóng nhưng tốt,1
Bữa mua 5s tại shop! Nay thây con 6 đẹp qua shop hỗ trợ đôi và thu lai ! Rất uy tin ngàn sao,0
"Ngoài sự mong đợi săn flash sale có 2 triệu ,tkanks shop nha",0
Đã mua sản phẩm được 1 tuần. Sử dụng rất ok. Shop tư vấn nhiệt tình dễ thương,0
Đẹp lắm shop ạ cảm ơn shop nhiều chỉ tiết là không có 64gb thôi cảm ơn shop vì cái máy,0
điện thoại sài tốt lắm,0
"sản phẩm giống hình, shop tư vấn nhiệt tình, hết hàng có gọi điện hỏi và đổi.",0
"Ngoại quan rất ok, giá tiền này thì đòi hỏi gì thêm nữa, nói chung là vừa ý ",0
"Mình điện thoại nói bán hàng mới 100% nhưng bán điện thoại cũ xì làm lại 100%,nhưng được cái tư vấn nhiệt tình,chưa biết chính xách bảo hành thế nào,có gì nói thẳng mua bán thoải mái dễ chịu hơn,giờ Zalo đã bị khoá,hài",0
"Mới nhận hàng xài thử thấy ok,tình trạng pin tốt,máy qt,hình thức bên ngoài tốt
Cho 5 sao tại thời điểm nảy,phải xài thời gian nữa mới biết",0
Chuẩn không cần chỉnh đẹp zin từ vỏ an tâm,0
Sau 2 ngày tôi hài lòng,0
May rất mượt ,0
"hiện tại ok! tư vấn, quan tâm khách hàng nhiệt tình!",0
Máy đẹp rất nhiệt tình ok cho trc 5 sao còn để xem thời 7 ngày máy như thế nào cho thêm nữa hi,0
Máy ngon ok,0
Hàng đẹp lắm shop,0
"giá rẻ như này, thì đòi hỏi gì hơn, chủ shop nhiệt tình, sẽ ủng hộ tiếp ",0
"Đẹp đầy đủ phụ kiện, tuy nhiên máy hơi nóng",1
"Điện thoại đẹp, không trầy xước, pin dùng rất lâu. Shop nhiệt tình và tư vấn kỹ. Giao hàng nhanh và đóng gói kỹ. Mình rất yên tâm khi mua điện thoại ở đây.",0
Máy đẹp không một tì vết! Mang thử ra tiệm checkzịn 100% ! An tâm 5 sao ,0
Gói hàng kĩ càng! Thẻ bảo hành đầy đủ! Máy chạy mướt mượt ! ,0
"shop tư vấn kĩ, tốt- điện thoại dep",0
"Hàng chất lượng . Shop chu đáo 


 ",0
ok lắm shop nhưng mà đặt màu vàng mà gởi màu sám ,1
pin bấm không được 2 tiếng hét pin rồi giống như chai pin,2
Nhận hàng nhanh. Xem shop có nhiều đánh giá tốt tôi tin tưởng đặt hàng. Nhận hàng hài lòng. ,0
điện thoại đẹp!,0
"Máy sài ok, mặt sao hơi trầy, nói chung cho 5 sao",0
Tốt 👍👍👍,0
"giá cả hợp lí, ok!",0
Hài Lòng. ,0
Đã nhận được hàng đúng như Lazada đã đăng bán. Hàng chuẩn công ty. Nhờ Lazada kích hoạt bảo hành hộ mình nhé!,0
Mới xài rất ok. Mua 10/10 giá quá yêu.,0
"Lazada giao hàng nhanh, sản phẩm mới hoàn toàn và chưa kích hoạt.",0
máy rất đẹp . anh giao hàng nói chuyện lịch sự vui vẻ . cám ơn lazada vì đựợc mua ghẻ và anh giao hàng rất OK,0
hàng chính hãng mọi người cứ yên tâm mà mua,0
"Rất ngạc nhiên khi mua hàng chính hãng giá 1K, san phẩm đóng gói tốt, giao cực nhanh, rất hài lòng về sản phẩm",0
"đóng gói hơi sơ sài, cũng không có ghi chú hàng dễ vỡ, hơi thất vọng với lazada . hàng thì còn nguyên seal hộp mà hộp hơi xấu tí. ",2
"máy chính hãng, ok ạaaaaaaa
shop kích hỏa bảo hành giúp e nha :33333",0
không có 1 túi khí trong hộp khá thất vọng. sản phẩm tốt,2
"hàng tốt, giao hàng đúng hẹn.
cần có thêm lớp đệm bảo vệ trong hộp.",0
"máy đẹp.
shop vui lòng kích hoạt bảo hành",0
Hộp không có bọc ngoài nhìn hơi dơ nhưng seal còn nguyên. Có cần đang kí bảo hành không shop,1
hàng  nguyên seal của samsung... xài tốt.. và chờ thêm thời gian sử dụng xem sao đã. thanks shops,0
"Sản phẩm dùng ok, giá tốt ạ. 🙂👌",0
"hàng chính hãng nguyên seal, đã check ime của máy trùng với của hộp. giao hàng nhanh mới đặt 9/9 thì 10/9 đã giao. Tóm lại rất hài lòng. ",0
 Giao hàng cực nhanh. chưa tới 1 ngày mà hàng đã về bình thuận. máy nguyên seal đúng màu. shop kích hoạt bảo hành giúp nha,0
Giá tốt do sale + khuyến mãi từ ngân hàng.,0
"hàng chính hãng, ngoài cảm biến vân tay không nhạy thì mọi thứ còn lại quá tốt so với già thành",1
hàng chính hãng,0
Hàng nguyên seal,0
giao hàngg nhanh đóng gói cẩn thận,0
Shop quá tuyệt vời. cám ơn Lazada rất nhiều,0
"Hàng chính hãng, nguyên seal. Máy đẹp!",0
"Hàng nguyên seal, nhưng mà pin không trâu lắm!!!",0
kiểm tra máy mới đúng màu (xanh) ! lần đầu mua thấy ưng ý! nhớ kích hoạt bảo hành nha shop?,0
"đặt màu blue, nhưng shop giao màu green. không hài lòng",2
giao nhanh. điện thoại mới nguyên seal. ngay 9.9 giá tốt ,0
"rất tốt, đã nhận được kích hoạt bảo hành chính hãng.",0
Hàng tốt,0
đẹp,0
Giao hàng nhanh. Đóng gói không có xốp hay nilon chống sốc. Nhưng may là không ó va đập gì. Hộp vuông vắn nguyên seal. Mở máy cảm giác ban đầu rất đẹp mượt mà long lanh. Ngày hôm sau shop đã kích hoạt bảo hành. Mua được sản phẩm chính hãng nguyên seal giá rẻ rất ưng ý. Cảm ơn shop rất nhiều... Sẽ ủng hộ shop trong đơn hàng tiếp theo.,1
"+ Chất lượng, giá cả hợp lý phù hợp với nhu cầu cơ bản.
+ Dung lượng pin lớn xài rất thoải mái. Có kèm củ sạc nhanh 15W.
- Hàng đóng gói không có lót mút hay nilon đệm khí, may mà điện thoại bên trong không vấn đề gì.
- Hàng có logo cam kết giao đúng hẹn và tôi sử dụng loại giao hàng hỏa tốc thế nhưng đến cuối ngày nhận thông báo hàng giao không thành công vì người nhận không nghe máy trong khi tôi chẳng nhận được cuộc gọi nào. Ngày mua là ngày 10 nhưng tới ngày 12 mới nhận được cũng như giao hàng bình thường vậy hỏa tốc chỗ nào mà còn đổ lỗi cho khách hàng không nghe máy nữa. Tới giờ vẫn chưa thấy Lazada phản hồi gì.
- Kiểm tra bảo hành trên website Samsung thấy đã dc kích hoạt từ ngày 5/10 trong khi tôi mua vào ngày 10.",1
"Lazada mall giao hàng cực nhanh! Đặt hàng từ 9g30 tối hôm trước, trưa hôm sau đã nhận được hàng ở Bình Dương rồi. Máy chạy mượt, sau khi cập nhật thì máy có hỗ trợ nhận diện khuôn mặt và cử chỉ vuốt điều hướng. Ưng nhất ở khoản pin trâu và màn hình hiển thị đẹp. 
Không biết máy đã được kích hoạt bảo hành chưa? Nhờ Shop kích hoạt giùm, cám ơn Shop.",0
"Máy ok lắm, nhận máy nguyên seal, máy đẹp, phụ kiện đầy đủ. Mua giá hời nữa nên khá ngon...Kết nhất quả pin 6000mah.",0
"cái hộp bị móp, nên hơi lo lắng..nhưng bên trong không sao, máy rất phù hợp với nhu cầu cơ bản. Ladaza nhớ kích hoạt bảo hành dùm nhé.",1
